variant,glom_a,glom_b,n_a,n_b,n_overlap,n_union,N,D_set,D_mag_sum,D_mag_mean,importance_sum,importance_mean,D_mag_sum_a,D_mag_sum_b,synergy
pn,VA6,VC1,21,17,1,37,500,0.07199999999999995,0.5123556852340698,0.506284236907959,0.2921778426170349,0.28914211845397947,0.30973321199417114,0.37047135829925537,-0.05310160130148489
pn,VA6,VC2,21,7,1,27,500,0.07599999999999996,0.45545506477355957,0.4502270817756653,0.26572753238677976,0.2631135408878326,0.30973321199417114,0.2858002185821533,-0.05155654611267835
pn,VA6,VC3,21,24,1,44,500,0.05600000000000005,0.4646502137184143,0.46109476685523987,0.2603251068592072,0.25854738342761996,0.30973321199417114,0.29464036226272583,-0.04846345475172242
pn,VA6,VC4,21,12,1,32,500,0.04600000000000004,0.3571431636810303,0.35679444670677185,0.20157158184051516,0.20139722335338595,0.30973321199417114,0.10284054279327393,-0.023577459463830053
pn,VA6,VC5,21,30,2,49,500,0.10999999999999999,0.5801718831062317,0.5748741030693054,0.34508594155311584,0.3424370515346527,0.30973321199417114,0.48843318223953247,-0.06671053274788719
pn,VA6,VL1,21,23,2,42,500,0.050000000000000044,0.3697882890701294,0.3740880489349365,0.20989414453506472,0.21204402446746828,0.30973321199417114,0.1177147626876831,-0.021199514065337155
pn,VA6,VL2a,21,14,3,32,500,0.06999999999999995,0.4346913695335388,0.4332091212272644,0.2523456847667694,0.2516045606136322,0.30973321199417114,0.2601777911186218,-0.05463393064653488
pn,VA6,VL2p,21,33,4,50,500,0.10999999999999999,0.5066720843315125,0.5045799016952515,0.3083360421657562,0.3072899508476257,0.30973321199417114,0.3817470669746399,-0.0665684494138894
pn,VA6,VM1,21,12,2,31,500,0.04200000000000004,0.377501904964447,0.37719976902008057,0.20975095248222353,0.2095998845100403,0.30973321199417114,0.15553343296051025,-0.03959087022689545
pn,VA6,VM2,21,11,0,32,500,0.04800000000000004,0.3663613796234131,0.3646308481693268,0.20718068981170656,0.2063154240846634,0.30973321199417114,0.11098241806030273,-0.019979309610363316
pn,VA6,VM3,21,13,1,33,500,0.050000000000000044,0.41224247217178345,0.41012042760849,0.23112123608589175,0.23006021380424502,0.30973321199417114,0.20366835594177246,-0.03807624169674284
pn,VA6,VM4,21,19,0,40,500,0.062000000000000055,0.42076432704925537,0.41843873262405396,0.2413821635246277,0.240219366312027,0.30973321199417114,0.21491551399230957,-0.03731792648100907
pn,VA6,VM5d,21,21,0,42,500,0.08999999999999997,0.538536012172699,0.5304518342018127,0.31426800608634947,0.31022591710090636,0.30973321199417114,0.4126165509223938,-0.056012701104716456
pn,VA6,VM5v,21,14,1,34,500,0.050000000000000044,0.45160436630249023,0.44805359840393066,0.25080218315124514,0.24902679920196535,0.30973321199417114,0.27131348848342896,-0.04540753592979385
pn,VA6,VM6,21,18,1,38,500,0.09999999999999998,0.500643253326416,0.4963148534297943,0.300321626663208,0.29815742671489714,0.30973321199417114,0.3640657067298889,-0.06039242467526762
pn,VA6,VM6l,21,19,3,37,500,0.09999999999999998,0.5003615617752075,0.49586138129234314,0.30018078088760375,0.29793069064617156,0.30973321199417114,0.3691297769546509,-0.06416967571475851
pn,VA6,VM6m,21,12,2,31,500,0.09999999999999998,0.5002731084823608,0.49577197432518005,0.3001365542411804,0.29788598716259,0.30973321199417114,0.3689984083175659,-0.06416744960043985
pn,VA6,VM6v,21,18,2,37,500,0.08399999999999996,0.5186116695404053,0.5148195624351501,0.3013058347702026,0.29940978121757506,0.30973321199417114,0.39571332931518555,-0.06426931125125179
pn,VA6,VM7d,21,17,0,38,500,0.04400000000000004,0.36027759313583374,0.36001309752464294,0.2021387965679169,0.2020065487623215,0.30973321199417114,0.09683513641357422,-0.016297697436641556
pn,VA6,VM7v,21,13,0,34,500,0.04600000000000004,0.3598918318748474,0.35867056250572205,0.20294591593742373,0.20233528125286104,0.30973321199417114,0.09899049997329712,-0.01817123457898262
pn,VA7l,VA7m,2,17,0,19,500,0.040000000000000036,0.33103466033935547,0.3281998038291931,0.18551733016967775,0.18409990191459658,0.2288380265235901,0.1587257981300354,-0.020206665911810973
pn,VA7l,VC1,2,17,0,19,500,0.07799999999999996,0.4690471887588501,0.4608326852321625,0.27352359437942503,0.2694163426160812,0.2288380265235901,0.37047135829925537,-0.045484261547279914
pn,VA7l,VC2,2,7,0,9,500,0.08199999999999996,0.4071037173271179,0.39934831857681274,0.24455185866355894,0.24067415928840635,0.2288380265235901,0.2858002185821533,-0.04213256977827484
pn,VA7l,VC3,2,24,0,26,500,0.05800000000000005,0.418620765209198,0.4131653308868408,0.23831038260459902,0.23558266544342044,0.2288380265235901,0.29464036226272583,-0.037432704542720074
pn,VA7l,VC4,2,12,0,14,500,0.04600000000000004,0.2922876477241516,0.2899627089500427,0.16914382386207583,0.16798135447502138,0.2288380265235901,0.10284054279327393,-0.015857094733284782
pn,VA7l,VC5,2,30,0,32,500,0.10799999999999998,0.5547525882720947,0.5478848814964294,0.33137629413604736,0.3279424407482147,0.2288380265235901,0.48843318223953247,-0.05074653497869619
pn,VA7l,VL1,2,23,0,25,500,0.03600000000000003,0.3086141347885132,0.31133198738098145,0.1723070673942566,0.17366599369049074,0.2288380265235901,0.1177147626876831,-0.01100104043661787
pn,VA7l,VL2a,2,14,2,14,500,0.04200000000000004,0.2601777911186218,0.2581852376461029,0.15108889555931093,0.15009261882305147,0.2288380265235901,0.2601777911186218,-0.16929945425873782
pn,VA7l,VL2p,2,33,0,35,500,0.11199999999999999,0.47438299655914307,0.4707201421260834,0.2931914982795715,0.2913600710630417,0.2288380265235901,0.3817470669746399,-0.04884385150144155
pn,VA7l,VM1,2,12,0,14,500,0.04200000000000004,0.32868921756744385,0.3264404237270355,0.18534460878372194,0.18422021186351778,0.2288380265235901,0.15553343296051025,-0.020090278059534228
pn,VA7l,VM2,2,11,0,13,500,0.050000000000000044,0.2968101501464844,0.2927275002002716,0.1734050750732422,0.17136375010013583,0.2288380265235901,0.11098241806030273,-0.017613296909672727
pn,VA7l,VM3,2,13,0,15,500,0.052000000000000046,0.357496976852417,0.3534028232097626,0.20474848842620852,0.2027014116048813,0.2288380265235901,0.20366835594177246,-0.028402340973926243
pn,VA7l,VM4,2,19,0,21,500,0.06799999999999995,0.3614693880081177,0.35693222284317017,0.2147346940040588,0.21246611142158506,0.2288380265235901,0.21491551399230957,-0.03310331041647885
pn,VA7l,VM5d,2,21,0,23,500,0.08999999999999997,0.49839162826538086,0.488118052482605,0.2941958141326904,0.2890590262413025,0.2288380265235901,0.4126165509223938,-0.048640591956552015
pn,VA7l,VM5v,2,14,0,16,500,0.04800000000000004,0.40336185693740845,0.3978956937789917,0.22568092846870424,0.22294784688949587,0.2288380265235901,0.27131348848342896,-0.03470281479583193
pn,VA7l,VM6,2,18,0,20,500,0.10399999999999998,0.46118342876434326,0.4548032283782959,0.2825917143821716,0.27940161418914794,0.2288380265235901,0.3640657067298889,-0.04840822663615185
pn,VA7l,VM6l,2,19,0,21,500,0.09999999999999998,0.4651883840560913,0.45885905623435974,0.28259419202804564,0.27942952811717986,0.2288380265235901,0.3691297769546509,-0.04830848973275437
pn,VA7l,VM6m,2,12,0,14,500,0.09999999999999998,0.46508461236953735,0.45875367522239685,0.28254230618476867,0.2793768376111984,0.2288380265235901,0.3689984083175659,-0.04831095492188098
pn,VA7l,VM6v,2,18,0,20,500,0.08999999999999997,0.48640018701553345,0.48089754581451416,0.2882000935077667,0.28544877290725706,0.2288380265235901,0.39571332931518555,-0.04759691147367562
pn,VA7l,VM7d,2,17,0,19,500,0.04600000000000004,0.2901320457458496,0.28763288259506226,0.16806602287292483,0.16681644129753115,0.2288380265235901,0.09683513641357422,-0.013381555676289736
pn,VA7l,VM7v,2,13,0,15,500,0.050000000000000044,0.28911828994750977,0.2855639159679413,0.1695591449737549,0.16778195798397066,0.2288380265235901,0.09899049997329712,-0.01605744589090463
pn,VA7m,VC1,17,17,0,34,500,0.04400000000000004,0.4422137141227722,0.4342993199825287,0.24310685706138613,0.23914965999126436,0.1587257981300354,0.37047135829925537,-0.02818008027615093
pn,VA7m,VC2,17,7,2,22,500,0.04400000000000004,0.3615111708641052,0.3546525537967682,0.20275558543205263,0.1993262768983841,0.1587257981300354,0.2858002185821533,-0.037650978047892636
pn,VA7m,VC3,17,24,1,40,500,0.02200000000000002,0.3764629364013672,0.371269166469574,0.1992314682006836,0.196634583234787,0.1587257981300354,0.29464036226272583,-0.030136197329920122
pn,VA7m,VC4,17,12,1,28,500,0.01200000000000001,0.22792285680770874,0.22616960108280182,0.11996142840385438,0.11908480054140091,0.1587257981300354,0.10284054279327393,-0.017320036880612122
pn,VA7m,VC5,17,30,2,45,500,0.06799999999999995,0.529820442199707,0.523023247718811,0.2989102210998535,0.2955116238594055,0.1587257981300354,0.48843318223953247,-0.03981159148569802
pn,VA7m,VL1,17,23,0,40,500,0.03200000000000003,0.24413716793060303,0.2479279786348343,0.13806858396530153,0.13996398931741716,0.1587257981300354,0.1177147626876831,-0.013619023227825267
pn,VA7m,VL2a,17,14,2,29,500,0.038000000000000034,0.3392467498779297,0.3364199101924896,0.18862337493896486,0.18720995509624483,0.1587257981300354,0.2601777911186218,-0.038359911819714654
pn,VA7m,VL2p,17,33,2,48,500,0.06999999999999995,0.44003182649612427,0.4367919862270355,0.2550159132480621,0.25339599311351774,0.1587257981300354,0.3817470669746399,-0.03984793071920123
pn,VA7m,VM1,17,12,2,27,500,0.018000000000000016,0.25430572032928467,0.2526584267616272,0.13615286016464234,0.1353292133808136,0.1587257981300354,0.15553343296051025,-0.03526634247869964
pn,VA7m,VM2,17,11,0,28,500,0.014000000000000012,0.24101924896240234,0.2377064824104309,0.12750962448120118,0.12585324120521546,0.1587257981300354,0.11098241806030273,-0.011073194342912984
pn,VA7m,VM3,17,13,1,29,500,0.02200000000000002,0.3050018548965454,0.30133140087127686,0.16350092744827271,0.16166570043563844,0.1587257981300354,0.20366835594177246,-0.02506487682457248
pn,VA7m,VM4,17,19,0,36,500,0.028000000000000025,0.31970322132110596,0.31580254435539246,0.173851610660553,0.17190127217769624,0.1587257981300354,0.21491551399230957,-0.019825454312282886
pn,VA7m,VM5d,17,21,0,38,500,0.052000000000000046,0.4769769310951233,0.46690133213996887,0.26448846554756167,0.25945066606998446,0.1587257981300354,0.4126165509223938,-0.028872526590486558
pn,VA7m,VM5v,17,14,1,30,500,0.018000000000000016,0.3581523895263672,0.35286709666252136,0.1880761947631836,0.1854335483312607,0.1587257981300354,0.27131348848342896,-0.02882244708412074
pn,VA7m,VM6,17,18,1,34,500,0.06000000000000005,0.42956870794296265,0.42363157868385315,0.24478435397148135,0.2418157893419266,0.1587257981300354,0.3640657067298889,-0.03543617704448465
pn,VA7m,VM6l,17,19,2,34,500,0.06000000000000005,0.42925047874450684,0.42312493920326233,0.24462523937225344,0.2415624696016312,0.1587257981300354,0.3691297769546509,-0.040014677879490534
pn,VA7m,VM6m,17,12,2,27,500,0.06000000000000005,0.42914360761642456,0.42301660776138306,0.2445718038082123,0.24150830388069155,0.1587257981300354,0.3689984083175659,-0.040011031962258414
pn,VA7m,VM6v,17,18,2,33,500,0.04800000000000004,0.4510023593902588,0.4456951320171356,0.24950117969512942,0.24684756600856783,0.1587257981300354,0.39571332931518555,-0.0406268540287158
pn,VA7m,VM7d,17,17,0,34,500,0.016000000000000014,0.23011988401412964,0.22853000462055206,0.12305994200706483,0.12226500231027604,0.1587257981300354,0.09683513641357422,-0.010070816215204559
pn,VA7m,VM7v,17,13,0,30,500,0.014000000000000012,0.2319214940071106,0.22917865216732025,0.1229607470035553,0.12158932608366013,0.1587257981300354,0.09899049997329712,-0.01008245798066909
pn,VC1,VC2,17,7,4,20,500,0.04400000000000004,0.3839399814605713,0.3754514753818512,0.21396999073028566,0.20972573769092562,0.37047135829925537,0.2858002185821533,-0.16645080024048298
pn,VC1,VC3,17,24,12,29,500,0.05800000000000005,0.4410896301269531,0.4322757422924042,0.2495448150634766,0.2451378711462021,0.37047135829925537,0.29464036226272583,-0.11486627521777137
pn,VC1,VC4,17,12,1,28,500,0.04600000000000004,0.4123149514198303,0.4045943021774292,0.22915747570991518,0.22529715108871462,0.37047135829925537,0.10284054279327393,-0.022897474095842085
pn,VC1,VC5,17,30,6,41,500,0.122,0.6008703708648682,0.5907806158065796,0.3614351854324341,0.3563903079032898,0.37047135829925537,0.48843318223953247,-0.07708366521121235
pn,VC1,VL1,17,23,0,40,500,0.03600000000000003,0.42588454484939575,0.4224109351634979,0.2309422724246979,0.22920546758174898,0.37047135829925537,0.1177147626876831,-0.01869162811276226
pn,VC1,VL2a,17,14,0,31,500,0.07399999999999995,0.48610538244247437,0.4782283902168274,0.28005269122123716,0.2761141951084137,0.37047135829925537,0.2601777911186218,-0.048155347300387064
pn,VC1,VL2p,17,33,0,50,500,0.11199999999999999,0.546978235244751,0.539434552192688,0.3294891176223755,0.325717276096344,0.37047135829925537,0.3817470669746399,-0.06381383560029263
pn,VC1,VM1,17,12,0,29,500,0.04200000000000004,0.4406304955482483,0.4332016110420227,0.24131524777412416,0.23760080552101137,0.37047135829925537,0.15553343296051025,-0.027753613541690925
pn,VC1,VM2,17,11,0,28,500,0.04800000000000004,0.41758793592453003,0.4084607660770416,0.23279396796226504,0.22823038303852083,0.37047135829925537,0.11098241806030273,-0.02275003326889191
pn,VC1,VM3,17,13,2,28,500,0.04800000000000004,0.426751971244812,0.4181603491306305,0.23737598562240603,0.23308017456531527,0.37047135829925537,0.20366835594177246,-0.07193445052789116
pn,VC1,VM4,17,19,4,32,500,0.06599999999999995,0.462810218334198,0.4537293612957001,0.264405109167099,0.25986468064785,0.37047135829925537,0.21491551399230957,-0.04295661156905339
pn,VC1,VM5d,17,21,6,32,500,0.06000000000000005,0.44997531175613403,0.43951496481895447,0.25498765587806704,0.24975748240947726,0.37047135829925537,0.4126165509223938,-0.18024998338854203
pn,VC1,VM5v,17,14,5,26,500,0.06000000000000005,0.44822943210601807,0.4389140009880066,0.25411471605300906,0.24945700049400332,0.37047135829925537,0.27131348848342896,-0.09304153807330096
pn,VC1,VM6,17,18,0,35,500,0.10199999999999998,0.5369337797164917,0.5269520282745361,0.31946688985824584,0.31447601413726806,0.37047135829925537,0.3640657067298889,-0.06272736843025228
pn,VC1,VM6l,17,19,1,35,500,0.09999999999999998,0.5400541424751282,0.5301384329795837,0.3200270712375641,0.31506921648979186,0.37047135829925537,0.3691297769546509,-0.06279498292168739
pn,VC1,VM6m,17,12,0,29,500,0.09999999999999998,0.5399811267852783,0.530063807964325,0.31999056339263915,0.31503190398216246,0.37047135829925537,0.3689984083175659,-0.06278529829187107
pn,VC1,VM6v,17,18,0,35,500,0.08799999999999997,0.556186318397522,0.5470806956291199,0.32209315919876097,0.3175403478145599,0.37047135829925537,0.39571332931518555,-0.0633979146084016
pn,VC1,VM7d,17,17,6,28,500,0.04800000000000004,0.3984050750732422,0.39025330543518066,0.22320253753662112,0.21912665271759035,0.37047135829925537,0.09683513641357422,-0.03302677512135688
pn,VC1,VM7v,17,13,4,26,500,0.04400000000000004,0.390436053276062,0.38256117701530457,0.21721802663803103,0.2132805885076523,0.37047135829925537,0.09899049997329712,-0.04235266001266069
pn,VC2,VC3,7,24,2,29,500,0.06000000000000005,0.4515661597251892,0.4423411190509796,0.25578307986259463,0.25117055952548983,0.2858002185821533,0.29464036226272583,-0.04466614118187806
pn,VC2,VC4,7,12,1,18,500,0.05400000000000005,0.3377383351325989,0.3306444585323334,0.19586916756629946,0.1923222292661667,0.2858002185821533,0.10284054279327393,-0.02151057663340339
pn,VC2,VC5,7,30,2,35,500,0.122,0.5738001465797424,0.5641189217567444,0.3479000732898712,0.3430594608783722,0.2858002185821533,0.48843318223953247,-0.06083894399510825
pn,VC2,VL1,7,23,0,30,500,0.03400000000000003,0.35701674222946167,0.35469794273376465,0.19550837111473085,0.19434897136688234,0.2858002185821533,0.1177147626876831,-0.012855334133888618
pn,VC2,VL2a,7,14,0,21,500,0.07999999999999996,0.42780786752700806,0.42040833830833435,0.253903933763504,0.25020416915416716,0.2858002185821533,0.2601777911186218,-0.04381127260184314
pn,VC2,VL2p,7,33,0,40,500,0.122,0.5002457499504089,0.49311915040016174,0.31112287497520447,0.30755957520008087,0.2858002185821533,0.3817470669746399,-0.05819814042193627
pn,VC2,VM1,7,12,0,19,500,0.04800000000000004,0.37330305576324463,0.36649736762046814,0.21065152788162234,0.2072486838102341,0.2858002185821533,0.15553343296051025,-0.023579106642472425
pn,VC2,VM2,7,11,0,18,500,0.06000000000000005,0.34434986114501953,0.33566099405288696,0.2021749305725098,0.1978304970264435,0.2858002185821533,0.11098241806030273,-0.02071397615702608
pn,VC2,VM3,7,13,0,20,500,0.05800000000000005,0.3974897265434265,0.3891673982143402,0.22774486327171328,0.22358369910717013,0.2858002185821533,0.20366835594177246,-0.03377038733407289
pn,VC2,VM4,7,19,2,24,500,0.07599999999999996,0.4001023769378662,0.3914164900779724,0.23805118846893308,0.23370824503898618,0.2858002185821533,0.21491551399230957,-0.039190454760898774
pn,VC2,VM5d,7,21,1,27,500,0.062000000000000055,0.42636042833328247,0.4155699610710144,0.24418021416664126,0.23878498053550723,0.2858002185821533,0.4126165509223938,-0.1541304407270303
pn,VC2,VM5v,7,14,1,20,500,0.05600000000000005,0.43850016593933105,0.4291795790195465,0.24725008296966555,0.24258978950977328,0.2858002185821533,0.27131348848342896,-0.04107208681340069
pn,VC2,VM6,7,18,0,25,500,0.11399999999999999,0.48844778537750244,0.4786685109138489,0.3012238926887512,0.29633425545692443,0.2858002185821533,0.3640657067298889,-0.057368081372871416
pn,VC2,VM6l,7,19,1,25,500,0.10999999999999999,0.49216228723526,0.4824522137641907,0.30108114361763,0.29622610688209533,0.2858002185821533,0.3691297769546509,-0.05727033736272347
pn,VC2,VM6m,7,12,0,19,500,0.11199999999999999,0.49207228422164917,0.4823603630065918,0.3020361421108246,0.2971801815032959,0.2858002185821533,0.3689984083175659,-0.05726651692444307
pn,VC2,VM6v,7,18,0,25,500,0.09399999999999997,0.5119314193725586,0.503116250038147,0.3029657096862793,0.2985581250190735,0.2858002185821533,0.39571332931518555,-0.056487172510628625
pn,VC2,VM7d,7,17,1,23,500,0.050000000000000044,0.3392438292503357,0.3319559395313263,0.19462191462516787,0.19097796976566317,0.2858002185821533,0.09683513641357422,-0.0157160225919597
pn,VC2,VM7v,7,13,1,19,500,0.05600000000000005,0.33764326572418213,0.3293995261192322,0.1968216328620911,0.1926997630596161,0.2858002185821533,0.09899049997329712,-0.01885594630134335
pn,VC3,VC4,24,12,2,34,500,0.038000000000000034,0.3406549096107483,0.3357688784599304,0.18932745480537416,0.18688443922996523,0.29464036226272583,0.10284054279327393,-0.026525020661345877
pn,VC3,VC5,24,30,11,43,500,0.07999999999999996,0.5468918681144714,0.5387918949127197,0.3134459340572357,0.30939594745635984,0.29464036226272583,0.48843318223953247,-0.09226954663159503
pn,VC3,VL1,24,23,0,47,500,0.03600000000000003,0.3591184616088867,0.35911455750465393,0.19755923080444338,0.19755727875232698,0.29464036226272583,0.1177147626876831,-0.018553143019552465
pn,VC3,VL2a,24,14,1,37,500,0.05800000000000005,0.4336583614349365,0.42825403809547424,0.2458291807174683,0.24312701904773715,0.29464036226272583,0.2601777911186218,-0.04450091331850459
pn,VC3,VL2p,24,33,1,56,500,0.08799999999999997,0.5084686875343323,0.503060519695282,0.2982343437671661,0.295530259847641,0.29464036226272583,0.3817470669746399,-0.05544064759689249
pn,VC3,VM1,24,12,1,35,500,0.03200000000000003,0.374708354473114,0.37004730105400085,0.20335417723655702,0.20102365052700044,0.29464036226272583,0.15553343296051025,-0.029639013718671947
pn,VC3,VM2,24,11,1,34,500,0.030000000000000027,0.3474300503730774,0.3414074778556824,0.1887150251865387,0.1857037389278412,0.29464036226272583,0.11098241806030273,-0.02549283008787029
pn,VC3,VM3,24,13,4,33,500,0.038000000000000034,0.35937726497650146,0.3535021245479584,0.19868863248825075,0.1957510622739792,0.29464036226272583,0.20366835594177246,-0.0789225350518592
pn,VC3,VM4,24,19,6,37,500,0.03600000000000003,0.36212772130966187,0.3564532399177551,0.19906386065483095,0.19622661995887758,0.29464036226272583,0.21491551399230957,-0.08410537004679952
pn,VC3,VM5d,24,21,9,36,500,0.06999999999999995,0.49059027433395386,0.4800911843776703,0.2802951371669769,0.2750455921888351,0.29464036226272583,0.4126165509223938,-0.0950931488117952
pn,VC3,VM5v,24,14,10,28,500,0.04200000000000004,0.3674587607383728,0.3612879514694214,0.20472938036918642,0.2016439757347107,0.29464036226272583,0.27131348848342896,-0.11855518547426058
pn,VC3,VM6,24,18,1,41,500,0.07999999999999996,0.5003471970558167,0.49254968762397766,0.2901735985279083,0.2862748438119888,0.29464036226272583,0.3640657067298889,-0.051090420218468324
